label x Gender Gender_ID Greek Home_Town In_State Ethnicity Religion Religious like_Math Calculus ACT GPA Party_Hours_per_week Drinks_per_week Sex_Partners Relationships Call_Parents Social_Media Texts Good_or_Well Expected_Income President Illinois_Commitment Family_Income Liberal Political_Party Grade_vs_Learning Parent_Relationship Work_Hours Tuition Career Section
Obs926 926 1 1 1 1 1 3 0 7 3 1 26 2.1 1 1 1 1 0 3 2 2 80 2 9 100 3 0 5 2 5 80 4 3 
Obs927 927 1 1 1 3 1 1 0 2 5 1 30 3.9 1 0 1 1 16 5 3 5 80 5 10 27 4 0 8 10 5 0 3 3 
Obs928 928 0 0 0 0 1 3 0 7 7 1 18 3 1 0 0 1 5 3 2 7 700 5 10 500 4 0 7 8 0 100 7 3 
Obs929 929 0 0 0 3 0 3 7 0 8 1 33 3.1 4 2 4 5 1 2 5 7 150 5 5 250 4 0 4 8 0 100 6 3 
Obs930 930 0 0 1 0 1 0 0 3 5 1 33 3.7 6 12 23 1 10 4 6 8 350 1 7 170 8 1 7 10 0 20 7 3 
Obs931 931 0 0 0 2 1 3 0 10 3 1 27 3.8 0 0 0 1 2 2 5 8 100 5 10 500 5 5 10 10 0 10 5 3 
Obs932 932 1 1 1 1 1 0 0 3 0 1 24 3.7 15 12 7 1 1 1 15 5 200 5 10 300 4 1 3 8 5 90 0 3 
Obs933 933 0 0 1 2 1 0 0 0 7 1 31 3 18 30 16 0 1 6 5 10 200 6 5 70 8 1 5 7 0 90 7 3 
Obs934 934 1 1 1 0 1 0 0 1 0 1 30 3.7 10 15 2 2 2 2 6 8 80 1 5 200 7 1 0 9 5 100 8 3 
Obs935 935 0 0 1 1 0 4 7 2 6 1 35 3.6 6 8 0 0 1 4 3 7 90000 5 8 200 4 2 5 5 0 60 4 3 
Obs936 936 0 0 0 0 1 1 6 0 3 0 19 2.7 2 0 0 2 3 7 1 7 90 5 8 75 5 0 10 10 0 90 7 3 
Obs937 937 1 1 0 3 1 1 0 10 7 1 25 3 0 0 0 0 7 1 9 2 300 5 10 10 6 0 7 8 30 0 9 3 
Obs938 938 0 0 0 2 0 3 7 0 5 1 31 3.6 3 1 3 3 1 3 7 10 20000 5 5 10000 4 5 4 5 0 100 0 3 
Obs939 939 1 1 0 3 0 3 4 2 8 1 31 3.4 1 0 1 1 1 1 3 5 100 5 5 30 4 5 5 4 0 100 3 3 
Obs940 940 0 0 1 1 1 0 0 5 3 1 27 3.6 0 0 0 0 2 2 3 5 100 5 8 100 6 1 6 8 0 30 7 3 
Obs941 941 1 1 0 1 0 3 0 6 0 1 32 3.8 15 3 1 2 10 5 5 10 10000 5 10 10000 8 1 5 10 0 100 10 3 
Obs942 942 1 1 0 3 0 3 7 5 8 1 31 3.7 10 0 0 3 3 9 10 8 10000 6 7 200 6 1 4 9 10 100 8 3 
Obs943 943 1 1 1 0 1 0 0 7 9 1 26 3.7 24 35 1 2 7 3 5 4 500 5 4 300 4 1 6 10 0 100 7 3 
Obs944 944 0 0 0 2 0 5 7 0 7 1 34 4 2 5 1 1 7 4 10 7 250 5 5 1500 1 0 5 7 0 100 4 3 
Obs945 945 0 0 1 1 1 5 2 10 10 1 12 1 39 18 18 0 18 10 17 10 99999 5 10 0 10 4 9 1 50 90 9 3 
Obs946 946 1 1 1 2 1 2 5 5 6 1 25 3.2 4 5 0 0 2 5 7 5 350 5 10 75 3 0 7 8 20 20 9 3 
Obs947 947 1 1 1 2 1 0 0 4 3 0 31 3.7 7 15 1 2 3 3 6 5 55 5 6 65 3 0 4 6 15 90 8 3 
Obs948 948 1 1 0 0 1 0 0 6 0 0 27 3.5 3 5 0 2 4 2 3 5 80 1 0 250 8 1 5 7 25 20 8 3 
Obs949 949 1 1 1 2 1 0 6 4 5 1 27 3.3 8 30 0 0 0 2 5 5 100 5 5 120 4 0 3 5 5 70 8 3 
Obs950 950 1 1 0 2 1 0 6 4 7 1 27 3.6 0 0 0 0 3 1 2 7 56 5 6 70 4 4 7 4 0 90 6 3 
Obs951 951 0 0 1 2 1 0 1 4 2 0 24 3.8 2 3 7 4 3 2 4 6 250 1 0 180 7 1 3 8 0 100 10 3 
Obs952 952 1 1 0 3 1 1 6 5 7 1 26 3.5 5 1 0 0 10 2 6 5 300 5 7 150 2 0 5 8 10 90 5 3 
Obs953 953 1 1 1 2 1 0 0 7 1 1 30 3.1 7 7 1 1 7 3 9 5 250 5 10 45 5 0 5 10 0 100 5 3 
Obs954 954 1 1 0 1 1 1 0 7 6 0 28 3.1 0 1 0 0 2 3 6 0 80 2 10 170 5 2 6 10 30 20 6 3 
Obs955 955 1 1 0 3 1 0 0 2 0 0 28 1.3 3 5 10 5 5 1 1 5 80 5 10 70 2 0 6 7 20 0 0 3 
Obs956 956 1 1 0 0 1 0 0 1 5 1 25 3.4 0 0 2 1 1 2 1 5 85 5 10 80 5 0 5 7 15 80 6 3 
Obs957 957 1 1 1 0 1 0 0 5 2 0 21 3.8 3 3 20 4 7 4 3 7 80 5 10 100 7 1 6 10 0 10 5 3 
Obs958 958 1 1 0 3 0 3 5 6 8 1 30 3.8 0 0 0 0 5 2 2 8 500 5 7 150 5 5 7 9 0 100 5 3 
Obs959 959 1 1 0 3 1 1 0 10 5 0 21 2.9 0 0 0 1 5 1 1 5 100 2 10 10 0 0 5 5 20 0 10 3 
Obs960 960 1 1 0 0 1 3 0 1 0 0 23 3 0 0 0 0 8 4 4 6 47 6 3 65 1 0 0 10 0 70 9 3 
Obs961 961 1 1 1 3 1 2 0 6 0 0 22 3 4 4 1 0 10 5 6 5 100 2 8 30 2 0 5 9 0 100 7 3 
Obs962 962 1 1 0 1 1 4 0 8 5 1 24 3.7 1 0 0 0 7 3 10 7 300 5 10 30 3 0 4 8 10 70 2 3 
Obs963 963 1 1 0 0 1 0 0 8 8 1 31 3.8 0 0 0 0 1 3 5 3 150 1 5 175 6 2 4 9 0 80 8 3 
Obs964 964 1 1 0 0 1 0 0 7 7 0 28 4 0 0 0 0 3 3 4 5 100 5 3 175 5 2 3 8 0 50 0 3 
Obs965 965 1 1 1 3 0 0 6 1 5 1 30 2.5 5 5 1 1 1 6 11 5 100 5 9 70 0 4 1 10 0 100 5 3 
Obs966 966 1 1 0 2 1 0 0 6 0 1 29 3.8 7 10 5 0 9 2 5 5 60 2 10 50 1 0 5 8 15 80 2 3 
Obs967 967 0 0 0 3 0 3 4 3 4 1 32 3.5 4 3 3 2 3 2 15 5 300 5 4 250 2 0 6 8 5 90 7 3 
Obs968 968 1 1 0 3 1 2 5 6 7 0 19 3.8 0 0 1 1 2 6 4 8 12 5 5 10 5 0 8 8 10 50 6 3 
Obs969 969 1 1 0 1 1 0 0 3 7 1 27 3.4 3 1 5 2 3 4 3 8 70 5 2 96 5 2 8 10 10 90 9 3 
Obs970 970 1 1 0 3 1 1 0 5 3 0 19 3.4 0 0 0 0 2 4 2 3 80 5 10 60 4 0 4 4 15 0 10 3 
Obs971 971 1 1 0 2 1 0 1 4 0 1 27 3.9 4 3 1 1 15 5 3 1 85 6 7 150 1 0 5 9 0 100 10 3 
Obs972 972 1 1 0 2 1 5 0 5 4 1 23 2.7 0 0 50 2 4 2 4 0 60 6 10 20 6 0 7 8 10 10 5 3 
Obs973 973 0 0 1 1 1 0 1 3 0 0 26 2.7 6 14 5 3 4 2 10 1 60 2 6 200 7 0 5 10 30 80 5 3 
Obs974 974 0 0 0 0 1 0 0 9 5 1 24 3.6 10 10 2 2 2 1 4 2 70 2 3 110 7 0 6 10 0 60 10 3 
Obs975 975 1 1 0 2 1 5 6 0 9 1 23 3.4 3 3 0 3 1 10 2 5 120 6 5 63 3 0 7 6 0 20 6 3 
Obs976 976 0 0 0 3 0 3 7 0 8 1 32 3.5 1 0 1 1 1 2 5 8 130 6 5 0 5 5 5 7 0 80 7 3 
Obs977 977 0 0 0 2 1 0 0 7 7 0 26 3.7 0 0 0 0 7 2 3 5 110 5 7 225 5 4 5 10 0 100 8 3 
Obs978 978 1 1 0 2 1 3 0 5 8 0 20 2.8 3 3 11 1 4 10 10 5 50 6 10 50 3 0 5 10 25 100 3 3 
Obs979 979 1 1 0 0 1 0 7 0 3 0 21 3.2 0 0 1 1 1 7 2 0 100 5 10 42 0 4 5 5 0 100 10 3 
Obs980 980 0 0 0 2 1 3 0 0 8 1 30 3.4 0 2 3 1 1 1 6 10 1500 5 10 50 5 5 9 9 0 0 7 3 
Obs981 981 0 0 0 0 1 5 0 7 8 1 35 3.7 0 0 0 0 0 0 0 10 900 2 5 80 5 0 5 9 20 40 10 3 
Obs982 982 1 1 0 1 1 1 0 7 1 1 18 3.3 0 0 4 0 10 5 2 7 60 6 3 10 5 0 0 5 0 0 4 3 
Obs983 983 0 0 0 2 1 3 4 1 4 1 33 3.4 0 0 0 0 5 5 3 1 45 5 5 40 4 0 5 7 0 100 6 3 
Obs984 984 1 1 1 1 1 0 0 9 3 0 24 3.8 3 2 3 3 10 1 3 0 80 6 6 41 5 5 3 8 0 10 3 3 
Obs985 985 0 0 0 1 1 0 0 5 7 1 31 2.6 4 4 12 2 3 1 5 6 999 6 10 80 5 5 9 8 0 50 8 3 
Obs986 986 0 0 1 1 1 0 0 7 6 1 32 3.9 6 6 10 3 3 3 20 3 100 1 3 250 9 1 3 8 35 90 5 3 
Obs987 987 1 1 0 2 0 3 4 0 7 1 28 3.5 0 0 0 3 10 7 2 5 500 5 10 40 3 5 5 10 10 100 7 3 
Obs988 988 1 1 1 2 1 0 0 3 2 1 26 2.5 10 10 3 1 7 4 7 6 200 5 8 300 7 1 7 9 0 90 4 3 
Obs989 989 1 1 1 0 1 0 0 5 4 1 29 3.8 5 5 2 2 2 5 10 5 100 5 9 200 0 0 4 10 0 100 8 3 
Obs990 990 1 1 0 2 1 1 0 3 7 1 30 3 3 6 0 2 1 1 5 2 60 2 10 120 1 0 4 9 0 0 3 3 
Obs991 991 1 1 1 3 1 1 0 3 1 1 28 3.1 2 0 2 1 12 5 4 3 130 5 10 15 3 0 5 10 15 10 3 3 
Obs992 992 0 0 1 2 1 0 5 4 7 1 31 3 8 20 50 2 5 2 5 6 120 6 7 120 3 2 7 9 15 70 3 3 
Obs993 993 0 0 0 3 1 5 5 0 10 1 18 2.4 15 7 17 1 7 2 5 1 800 6 4 60 4 5 4 5 30 60 5 3 
Obs994 994 1 1 1 2 1 0 0 4 1 1 21 3.3 12 10 2 1 5 8 4 5 100 2 4 150 2 0 2 7 15 50 8 3 
Obs995 995 1 1 0 2 1 0 0 5 5 0 22 1.9 8 13 2 2 4 4 3 5 150 5 0 89 5 0 3 8 0 90 1 3 
Obs996 996 0 0 1 1 1 0 5 7 7 0 26 3.5 12 45 1 1 6 2 9 5 120 5 8 45 5 5 3 8 0 60 0 3 
Obs997 997 1 1 0 3 0 3 7 0 6 0 29 3.8 1 0 0 1 7 1 9 4 36 6 7 160 3 0 3 9 0 100 6 3 
Obs998 998 0 0 0 0 1 0 1 1 4 1 28 3.5 0 0 2 1 5 3 2 6 150 5 10 100 2 0 5 4 0 30 4 3 
Obs999 999 0 0 0 1 1 5 7 0 4 0 28 3.7 9 10 11 4 3 2 2 10 100 6 10 25 4 0 1 6 20 0 3 3 
Obs1000 1000 0 0 0 0 1 2 3 5 6 1 36 1.4 31 9 5 6 5 5 32 2 10 3 1 1000 6 3 9 5 5 30 6 3 
Obs1001 1001 0 0 1 0 1 2 0 2 8 1 26 3.6 3 12 18 2 3 5 3 7 100 2 8 35 5 0 10 8 10 100 7 3 
Obs1002 1002 1 1 0 1 1 0 0 7 4 1 29 3.7 0 0 0 0 1 2 3 0 50 5 5 100 6 1 8 10 0 100 7 3 
Obs1003 1003 0 0 0 3 0 3 1 5 8 1 32 3.9 1 0 2 0 4 5 5 0 100 5 2 200 3 5 5 8 0 100 5 3 
Obs1004 1004 1 1 0 2 1 0 0 8 5 1 32 3.8 0 2 0 0 3 3 5 2 60 5 10 150 6 1 5 4 5 10 10 3 
Obs1005 1005 1 1 0 2 1 0 6 0 1 0 24 3.3 0 2 1 1 7 2 2 6 80 6 10 30 1 4 4 4 15 0 2 3 
Obs1006 1006 1 1 0 3 1 2 0 5 8 0 25 3.5 4 7 3 3 15 10 6 4 80 5 10 23 3 0 6 4 25 0 5 3 
Obs1007 1007 1 1 1 2 1 0 0 7 5 0 25 3.1 9 8 4 2 3 2 4 2 100 5 6 170 5 1 5 4 0 40 7 3 
Obs1008 1008 0 0 0 3 0 3 6 1 6 1 34 3.8 1 0 1 1 1 3 5 6 100 5 2 72 5 2 5 6 5 100 4 3 
Obs1009 1009 1 1 0 1 1 1 0 8 5 0 26 3.7 3 0 1 1 15 6 3 5 200 5 10 150 2 0 6 9 0 0 7 3 
Obs1010 1010 0 0 1 0 1 5 0 7 4 1 20 2.3 2 42 31 0 3 3 2 10 300 1 0 50 10 1 5 3 25 0 10 3 
Obs1011 1011 1 1 0 2 1 0 0 2 2 1 28 2.7 1 6 3 0 4 6 6 0 85 6 5 180 5 2 5 8 10 100 3 3 
Obs1012 1012 1 1 0 3 1 1 0 3 7 1 23 2.9 0 0 1 0 10 10 3 0 150 2 10 50 0 0 3 10 15 0 7 3 
Obs1013 1013 1 1 1 0 1 0 0 8 5 1 22 3.2 15 30 2 2 2 3 3 5 150 1 10 400 7 1 5 9 0 30 9 3 
Obs1014 1014 1 1 0 3 0 4 3 5 8 1 25 3.9 8 0 0 1 9 7 4 5 100 5 2 300 2 0 7 10 10 100 9 3 
Obs1015 1015 0 0 0 0 1 2 7 0 8 1 26 3.2 0 0 3 0 3 4 7 5 80 1 8 45 5 1 4 9 15 0 8 3 
Obs1016 1016 1 1 0 2 1 0 0 2 2 1 26 3 5 3 3 1 2 2 2 10 80 2 10 100 3 4 0 4 0 100 0 3 
Obs1017 1017 1 1 0 1 0 3 4 6 5 1 28 4 0 0 1 1 2 2 5 6 100 5 8 300 8 2 5 7 5 100 9 3 
Obs1018 1018 1 1 0 2 1 2 0 3 7 1 25 3.4 2 5 1 1 3 2 6 9 140 5 10 50 4 0 3 9 0 0 10 3 
Obs1019 1019 1 1 0 3 1 0 0 4 9 1 23 3.7 15 22 1 0 7 4 5 5 80 5 5 130 5 2 2 10 0 50 10 3 
Obs1020 1020 1 1 0 3 1 1 0 3 8 1 23 3.4 0 0 0 0 4 3 2 0 700 5 4 33 2 0 2 7 10 10 8 3 
Obs1021 1021 1 1 0 1 1 3 0 5 5 1 26 4 0 0 0 0 7 3 5 5 120 5 10 42 5 5 5 10 10 0 9 3 
Obs1022 1022 1 1 1 1 1 1 0 9 8 0 25 3.7 3 1 6 0 1 2 3 8 300 2 9 25 8 0 6 6 0 0 10 3 
Obs1023 1023 1 1 0 2 0 0 6 2 1 0 30 3.5 5 5 2 2 3 2 3 2 70 4 10 80 3 2 5 5 40 0 6 3 
Obs1024 1024 1 1 1 2 1 3 6 0 8 1 29 3.7 0 0 1 1 1 2 5 7 90 5 4 150 1 0 0 9 0 90 7 3 
Obs1025 1025 0 0 0 1 1 2 5 5 7 1 21 2.8 1 1 0 0 6 2 3 3 70 6 10 20 8 0 7 9 25 0 4 3 
Obs1026 1026 0 0 0 2 1 4 4 7 8 1 29 2.7 3 2 0 1 2 4 5 5 500 5 4 80 5 3 10 9 5 50 4 3 
Obs1027 1027 0 0 1 2 1 0 0 1 8 1 27 2.2 6 22 1 1 3 1 15 10 100 5 4 350 5 5 3 6 30 10 4 3 
Obs1028 1028 0 0 0 3 1 0 0 7 7 1 31 3.6 8 20 4 3 2 3 4 10 120 1 10 65 7 1 5 8 5 50 10 3 
Obs1029 1029 0 0 0 2 1 3 4 0 9 1 24 2.7 0 2 0 1 2 2 2 7 120 6 5 110 5 2 7 10 0 30 8 3 
Obs1030 1030 0 0 0 2 1 4 7 0 8 1 26 3.8 1 0 0 1 2 2 8 8 150 5 4 45 4 0 4 5 0 100 3 3 
Obs1031 1031 1 1 0 2 1 0 7 1 6 0 32 3.7 12 16 5 1 1 4 3 6 90 5 7 90 3 0 4 6 15 10 7 3 
Obs1032 1032 1 1 1 2 1 0 0 9 5 0 29 3.4 15 20 6 1 1 5 17 8 200 6 0 300 3 0 5 4 20 50 5 3 
Obs1033 1033 0 0 0 0 1 0 6 1 7 1 33 3.7 8 8 10 3 1 2 3 4 120 2 8 200 3 0 4 8 0 80 10 3 
Obs1034 1034 0 0 0 0 1 0 0 2 10 1 28 3.9 4 2 0 0 2 1 4 8 200 5 10 300 7 2 1 9 0 100 6 3 
Obs1035 1035 1 1 0 0 1 0 0 7 5 1 26 3.4 10 3 0 0 3 6 7 0 80 1 3 100 7 1 3 10 0 100 10 3 
Obs1036 1036 1 1 1 1 1 0 0 6 1 1 28 2.6 2 10 2 0 3 5 7 8 1000 5 5 1000 3 0 3 10 20 100 6 3 
Obs1037 1037 1 1 0 3 0 3 5 3 4 1 35 3.4 6 3 2 4 3 2 4 4 10 2 2 10 3 2 1 7 15 30 7 3 
Obs1038 1038 0 0 1 1 0 3 7 1 6 1 29 3.9 0 0 0 0 1 3 2 8 100 5 8 200 5 0 5 7 0 100 6 3 
Obs1039 1039 0 0 0 3 0 3 6 0 8 1 24 2.8 0 0 2 2 0 2 2 5 50 5 2 600 3 0 1 8 0 100 8 3 
Obs1040 1040 0 0 1 1 1 0 0 8 1 1 25 3.2 6 20 12 1 20 6 6 5 250 5 5 200 5 5 5 10 0 50 7 3 
Obs1041 1041 0 0 0 3 1 0 6 0 8 1 34 3.8 6 8 1 2 0 3 8 0 200 5 0 80 3 0 5 1 0 10 9 3 
Obs1042 1042 0 0 0 2 1 0 7 0 0 1 20 3.3 4 2 1 2 2 1 5 10 70 5 0 120 5 0 6 2 20 100 5 3 
Obs1043 1043 0 0 0 2 1 0 0 4 3 0 29 3.6 7 3 0 0 5 1 7 7 100 5 3 100 4 0 7 8 0 100 5 3 
Obs1044 1044 1 1 1 1 1 0 0 7 7 0 23 3 10 10 0 0 4 3 8 5 100 5 4 120 8 1 5 10 0 100 8 3 
Obs1045 1045 0 0 0 3 0 3 5 1 2 1 31 3.8 3 0 1 4 1 10 5 5 500 5 5 100 2 0 5 8 0 100 3 3 
Obs1046 1046 0 0 1 3 0 3 7 1 9 1 34 3.4 5 20 7 1 4 1 4 10 200 5 10 100 5 5 5 8 0 100 8 3 
Obs1047 1047 1 1 0 3 1 2 0 7 8 1 27 4 5 6 0 0 9 6 7 5 109 5 7 30 7 0 5 7 10 0 5 3 
Obs1048 1048 1 1 0 2 1 0 6 0 7 1 26 3.7 0 1 5 1 2 5 3 3 50 5 10 200 5 0 3 8 0 100 6 3 
Obs1049 1049 1 1 1 2 1 3 7 0 6 1 31 2.8 10 10 8 1 1 5 6 8 80 6 6 60 3 0 5 8 10 100 8 3 
Obs1050 1050 0 0 0 2 1 0 0 5 5 1 32 4 12 5 0 0 2 1 4 7 100 5 3 175 9 1 6 10 5 70 6 3 
Obs1051 1051 0 0 1 2 1 3 0 7 8 1 31 3.4 10 20 2 0 0 4 4 5 200 6 10 200 5 0 5 9 10 30 7 3 
Obs1052 1052 1 1 0 2 1 4 2 8 3 1 28 2.7 4 3 0 0 7 6 4 10 200 5 10 190 5 0 5 6 10 10 10 3 
Obs1053 1053 1 1 0 1 1 5 7 1 4 0 22 3.6 1 1 8 2 3 1 1 8 50 3 2 30 5 2 8 3 25 80 7 3 
Obs1054 1054 1 1 0 3 1 4 2 4 10 1 24 3.1 3 5 0 1 0 3 3 10 175 5 10 25 1 0 5 8 0 0 0 3 
Obs1055 1055 1 1 0 3 1 2 5 6 4 1 28 3.4 0 0 3 1 3 2 1 7 100 5 9 30 2 0 5 7 15 10 8 3 
Obs1056 1056 1 1 0 2 1 2 0 7 6 1 28 3.5 0 0 0 0 2 3 2 10 80 5 0 20 5 4 5 5 10 0 9 3 
Obs1057 1057 1 1 0 2 1 2 0 2 1 0 24 3 2 2 22 3 4 3 8 10 200 6 10 70 0 1 10 10 0 50 3 3 
Obs1058 1058 1 1 1 2 1 0 0 5 2 0 24 3.6 10 8 2 0 2 4 7 1 90 5 7 80 3 5 4 8 0 0 7 3 
Obs1059 1059 0 0 0 0 1 5 6 1 10 1 24 3.4 4 4 1 2 3 1 4 10 135 1 0 200 7 2 7 8 0 60 7 3 
Obs1060 1060 1 1 0 3 0 3 0 5 8 0 31 3.1 0 0 0 0 1 1 0 5 10 5 5 10 5 5 8 9 0 30 9 3 
Obs1061 1061 1 1 0 2 1 3 4 3 5 1 34 4 5 10 0 0 3 3 5 5 50 5 8 70 2 0 4 7 0 100 10 3 
Obs1062 1062 1 1 1 1 1 0 0 7 7 1 29 3.6 16 20 5 1 5 5 3 5 50 1 1 85 8 1 4 9 0 100 8 3 
Obs1063 1063 0 0 0 3 0 3 7 0 5 1 33 2.8 5 4 5 3 1 3 3 7 10000 5 5 1000 5 0 3 8 0 100 10 3 
Obs1064 1064 0 0 0 1 1 3 0 7 9 1 29 3.1 0 0 0 0 2 1 7 8 1000 5 4 100 5 5 5 9 0 30 5 3 
Obs1065 1065 1 1 1 2 1 0 0 0 5 1 32 4 10 3 1 1 5 4 7 7 120 5 10 60 3 0 5 7 0 80 2 3 
Obs1066 1066 1 1 0 1 1 1 7 1 3 0 20 3.3 3 10 0 0 2 7 4 5 100 5 9 45 2 0 7 7 5 10 9 3 
Obs1067 1067 0 0 0 3 0 4 3 2 8 1 34 3.3 3 5 2 5 2 5 4 8 90000 5 1 500 2 0 8 1 0 100 3 3 
Obs1068 1068 0 0 0 3 0 3 7 0 10 1 34 4 2 0 1 3 2 1 4 5 400 5 5 100 5 2 5 5 0 100 10 3 
Obs1069 1069 0 0 0 3 0 3 7 0 5 1 27 3.2 0 0 0 0 2 2 2 4 70 5 7 100 4 0 6 9 0 100 2 3 
Obs1070 1070 1 1 0 2 1 0 0 0 4 1 31 3.8 8 20 3 1 3 4 10 2 250 5 10 25 2 0 7 5 0 80 4 3 
Obs1071 1071 1 1 1 1 1 0 0 7 1 0 24 3 4 10 39 4 1 5 5 10 30 2 10 65 0 0 3 8 10 0 8 3 
Obs1072 1072 0 0 1 2 0 3 7 0 4 1 22 2.8 10 7 8 6 5 3 18 7 100 4 8 10000 8 3 8 4 25 50 6 3 
Obs1073 1073 1 1 0 3 0 3 6 1 1 1 30 3.8 1 0 0 0 2 10 2 5 500 5 5 100 5 5 6 9 0 30 4 3 
Obs1074 1074 1 1 0 2 1 2 0 8 2 0 17 3.2 0 0 4 2 7 5 3 7 90 2 10 41 1 0 5 10 0 10 9 3 
Obs1075 1075 1 1 0 2 1 5 7 0 7 1 25 3.9 0 0 0 1 2 5 4 5 125 6 0 180 4 0 5 8 0 90 8 3 
Obs1076 1076 1 1 1 0 1 0 0 7 6 1 28 3.5 6 7 1 1 2 2 7 5 100 5 8 125 4 5 7 8 0 50 8 3 
Obs1077 1077 1 1 0 1 1 1 0 4 0 0 24 3.7 3 2 1 0 1 3 20 8 100 5 10 80 8 0 4 4 15 20 1 3 
Obs1078 1078 1 1 1 1 1 3 4 5 7 1 23 1.8 5 4 3 1 2 8 5 7 60 5 4 80 5 0 5 8 15 100 4 3 
Obs1079 1079 1 1 1 0 1 0 5 2 5 1 28 3.5 7 20 0 1 1 2 7 10 900 5 10 300 8 0 7 7 15 90 5 3 
Obs1080 1080 0 0 0 2 1 5 3 5 10 1 28 3.4 1 0 2 2 7 2 2 6 200 6 5 180 4 0 3 8 0 80 7 3 
Obs1081 1081 1 1 1 2 1 0 0 3 8 1 25 3.2 6 8 6 0 3 4 8 6 90 6 3 300 3 0 5 7 25 50 9 3 
Obs1082 1082 0 0 0 2 1 3 6 0 6 0 31 2.8 0 0 0 1 2 1 3 7 100 5 10 94 5 2 8 4 0 100 4 3 
Obs1083 1083 1 1 0 1 1 1 0 7 10 1 22 3.5 1 2 4 1 1 3 2 8 100 5 6 60 5 0 7 8 10 0 5 3 
Obs1084 1084 1 1 0 3 1 1 5 1 5 0 21 3.3 4 0 10 3 3 6 7 5 100 5 10 65 2 0 3 9 10 80 3 3 
Obs1085 1085 0 0 0 2 1 4 7 2 8 1 33 3.9 2 0 1 1 0 2 3 5 2000 6 8 50 2 0 4 7 0 100 10 3 
Obs1086 1086 1 1 0 2 1 0 1 9 4 0 26 3.8 4 7 0 0 3 4 11 5 85 6 10 40 5 5 5 9 15 30 7 3 
Obs1087 1087 1 1 0 2 1 0 7 0 9 1 29 3.2 6 8 1 1 3 5 8 3 200 5 6 70 5 5 5 2 0 20 2 3 
Obs1088 1088 0 0 0 0 1 0 0 7 10 1 33 3.8 0 0 1 1 0 1 2 8 140 6 2 85 5 2 3 8 20 0 10 3 
Obs1089 1089 0 1 0 2 1 0 6 3 5 1 29 3.9 2 4 2 3 0 1 2 3 70 2 8 100 1 0 5 7 0 90 9 3 
Obs1090 1090 1 1 0 0 1 0 0 7 0 1 22 2.2 0 1 13 4 1 2 2 6 55 4 7 53 4 4 5 10 5 0 9 3 
Obs1091 1091 0 0 0 3 0 4 2 7 5 1 28 3.5 8 50 50 0 3 3 2 8 100 5 0 300 1 0 7 9 0 100 3 3 
Obs1092 1092 1 1 0 2 1 3 0 0 0 1 27 3.4 0 0 0 0 1 2 4 9 90 6 0 40 5 0 3 5 10 10 1 3 
Obs1093 1093 0 0 0 2 1 3 6 3 7 1 35 3.7 1 1 1 1 1 3 2 10 10000 5 6 200 3 0 3 6 0 100 9 3 
Obs1094 1094 0 0 0 2 1 2 7 1 7 1 29 3.7 3 1 16 0 2 4 6 3 40 5 10 25 1 0 5 6 15 0 10 3 
Obs1095 1095 1 1 0 0 1 0 0 8 7 1 27 3.5 0 0 0 2 10 5 5 3 60 5 5 150 5 1 5 10 0 80 0 3 
Obs1096 1096 1 1 0 3 1 1 7 0 1 0 21 4 1 1 0 0 0 9 4 5 10 6 9 20 3 0 1 7 0 20 7 3 
Obs1097 1097 1 1 1 2 1 0 0 4 10 1 29 3.9 20 50 7 1 2 10 10 7 100 5 9 900 3 0 2 10 0 100 10 3 
Obs1098 1098 0 0 0 0 1 2 0 8 5 1 33 2.8 0 0 0 0 20 0 2 5 90 5 9 80 6 2 6 9 0 90 7 3 
Obs1099 1099 0 0 1 0 1 0 5 1 5 1 28 3.1 9 10 3 1 2 3 7 0 100 2 10 200 1 0 10 9 10 100 5 3 
Obs1100 1100 0 0 0 2 1 3 4 8 6 1 25 3.9 1 10 0 0 1 4 5 3 70 2 3 33 5 5 5 3 20 10 9 3 
Obs1101 1101 1 1 0 0 1 0 0 9 8 0 25 3.9 0 0 0 2 2 3 6 2 45 5 9 200 5 0 4 6 5 90 9 3 
Obs1102 1102 0 0 0 1 1 0 6 1 8 0 28 3.5 1 2 1 1 7 5 4 3 100 5 10 58 0 0 5 6 20 0 10 3 
Obs1103 1103 1 1 0 2 1 0 7 0 2 1 25 3.4 8 5 7 3 5 7 45 5 88 1 3 125 9 1 8 10 0 100 3 3 
Obs1104 1104 1 1 0 2 1 0 0 5 6 0 24 3 6 10 3 0 6 4 3 5 115 5 6 50 7 0 5 9 0 60 10 3 
Obs1105 1105 0 0 0 2 0 3 0 5 7 1 32 3.2 3 0 5 1 6 4 10 7 7000 2 5 120 6 0 8 7 50 100 8 3 
Obs1106 1106 0 0 1 2 1 0 0 6 1 0 30 3.3 20 29 5 2 1 1 5 5 200 2 6 500 3 0 3 9 25 100 3 3 
Obs1107 1107 1 1 0 2 1 3 6 1 5 1 33 3.9 8 8 10 1 1 3 1 8 120 2 10 20 1 0 5 7 10 0 1 3 
Obs1108 1108 1 1 1 0 1 0 0 6 0 0 32 3.4 17 20 8 1 3 4 4 7 200 5 4 200 2 0 0 9 0 100 9 3 
Obs1109 1109 1 1 0 2 1 5 5 1 0 0 19 3.2 0 0 1 2 6 2 2 5 110 5 7 100 3 0 3 10 0 0 2 3 
